"... That means we have to limit mandatory minimums, we have to end disparities and treatment at last through incarceration...",Democratic,Female
"Well, Senator Sanders voted for it as well. Are you going to ask him the same question?",Democratic,Female
"I just said that. He said at the NAACP that there were some aspects that worked well. The violence against women provisions have worked well, for example. But, other aspects of it were a mistake and I agree. That's why I'm focused, and have a very comprehensive approach toward fixing the criminal justice system, going after systemic racism that stalks the criminal justice system, ending private prisons, ending the incarceration of low-level offenders, and I am committed to doing that.",Democratic,Female
"Let me go answer Mr. Mcghee's question because I think it's a profound one. I think the most important that happened to me was a combination of my church and youth minister when I was a teenager, insisting that we go in to inner-city Chicago because I lived in a suburb and have exchanges with kids in black and hispanic churches. It was also important for me to be a baby-sitter for the children of migrant workers and to learn more about their lives, and to hear Dr. King speak in Chicago when I was about 14 years old. That got me thinking about what I needed to do to try to fulfill my faith. When I was in law school, I had the opportunity to mead a visionary woman, named Mary Right Adelman, who worked with Dr. King who was the first African-American woman who passed the Mississippi bar. I asked her for a job and she said she didn't have any money. I was working my way through law school and she said if I could get a job and get myself paid, she would give me a job. So I got law students a Civil Rights Research Council Grant. The first thing she did was send me to look at South Carolina, to investigate juveniles being sent to adult jails. The second thing she did was to send me to Alabama to investigate segregated academies. So from that moment until today, I am so grateful for my experiences as a very young woman driven by my church and my experiences working for the Children's Defense Fund which have given me some insight and have lit a fire inside me to do everything I can to address systemic racism.",Democratic,Female
"Well, Don, if I could, I think being a white person in the United States of America, I know that I have never had the experience that so many people, the people in this audience have had. And I think it's incumbent upon me and what I have been trying to talk about during this campaign is to urge white people to think about what it is like to have ""the talk"" with your kids, scared that your sons or daughters, even, could get in trouble for no good reason whatsoever like Sandra Bland and end up dead in a jail in Texas.",Democratic,Female
"And I have spent a lot of time with the mothers of African-American children who have lost them, Trayvon Martin's mother. And I've gotten to know them. I've listened to them. And it has been incredibly humbling because I can't pretend to have the experience that you have had and others have had. But I will do everything that I possibly can to not only do the best to understand and to empathize, but to tear down the barriers of systemic racism that are in the criminal justice system, in the employment system, in the education and health care system. That is what I will try to do to deal with what I know is the racism that still stalks our country.",Democratic,Female
"Well, I was speaking about drug cartels and criminal activity that was very concerning to folks across the country. I think it was a poor choice of words, I never used it before, I haven't used it since, I would not use it again. Because my whole life, to go back to what I was saying to Mr. Mcgee, is, you know, really, ever since I went to work for the Children's Defense Fund, is to try to figure out ways to even the odds for people that are left out and left behind. And I know very well that we have too many kids in our country right now who are living in poverty, who are going to schools like the ones in Detroit that have mold and rodents in them. I saw that in South Carolina. It's unfortunately across America. So what we have got to do is provide more opportunities earlier in the lives of every child. That's why I believe in supporting families, early childhood education, universal pre-kindergarten, help kids be successful. And here is Flint, we've got to do more to mitigate against the effects of lead, because too many kids are having the experiences I've been told about, where they're falling back in school, where they are having headaches because of the lead exposure.",Democratic,Female
So we're going to have to do even more here than we would do in most other counties.,Democratic,Female
"No, it was the crime bill.",Democratic,Female
Crime bill.,Democratic,Female
"Well, once again, if we're going to argue about the '90s, let's try to get the facts straight. That bill had a lot of provisions that unfortunately were stripped out by George W. Bush, by Republican governors. And I disagreed with the way it was applied. And I have a very clear set of ideas about what should be done to try to provide more support, including trying to cut poverty in half in the next years. But if we are going to talk about the '90s, let's talk about 23 million new jobs, incomes went up for everybody. The median African- American income went up 33 percent at the end of the '90s and we lifted more people out of poverty than at any other time in recent history. So we were on the right path. More jobs, rising incomes.",Democratic,Female
"Along came George W. Bush and trickle down economics and brought us the Great Recession, which thank goodness President Obama has been digging us out of ever since.",Democratic,Female
"Mrs. Kim, here is what I would do as president. Number one, I would reinstate a program we did have during the 1990's where the federal government provided funding to repair and modernize public schools because a lot of communities can't afford to do that on their own.",Democratic,Female
"Secondly, I would use every legal means at my disposal to try to force the Governor and the state to return the schools to the people of Detroit -- to end the emergency",Democratic,Female
"...which, I believe, if you look at the data, the situation has only gotten worse with these emergency managers that have put the system further in debt.",Democratic,Female
"Number three, I want to set-up inside the Department of Education, for want of a better term, kind of an education SWAT team, if you will. Where we've got qualified people, teachers, principals, maybe folks who are retired, maybe folks who are active, but all of whom are willing to come and help. When Detroit gets back their schools, they should have all the help they can get to be able to get teachers in the classroom, to be able to find spaces while schools are being repaired. And, I also would look at how we could through the federal government support more teachers because we're going to have a teacher shortage in some of the hardest to teach districts...",Democratic,Female
... including Detroit.,Democratic,Female
"You know, I am proud to have been endorsed by the AFT and the NEA, and I've had very good relationship with both unions, with their leadership. And we've really candid conversations because we are going to have to take a look at -- what do we need in the 21st century to really involve families, to help kids who have more problems than just academic problems? A lot of what has happened and honestly it really pains me, a lot of people have blaming and scape-goating teachers because they don't want to put the money into the schools system that deserve the support that comes from the government doing it's job.",Democratic,Female
"You know what - I have told my friends at the top of both unions, we've got take a look at this because it is one of the most common criticisms. We need to eliminate the criticism. You know, teachers do so much good, they are often working under most difficult circumstances. So anything that could be changed, I want them to look at it. I will be a good partner to make sure that whatever I can do as president, I will do to support the teachers of our country.",Democratic,Female
"Well, there's no doubt, we have an enormous backlog of infrastructure repairs. Here's what I'd do - the congress finally got around to pass the Highway Transportation Bill, which should never have been partisan - it turned into be one partisan argument. I want to go further. I want to put 250 billion dollars additional, on top of what Congress has done. That gets us to a half a billion. I want to start a National Infrastructure Bank. I want to capitalize it with 25 billion that I believe will leverage 10 times that, that's another 250 billion. So I'm trying to do this in a way that will gain support and be affordable but there's no doubt, we have to do more on our roads, our bridges, our tunnels, our ports, our airports. And as we've talked in the beginning here, under our ground, our water systems, our sewer systems. We have pipelines that are leaking and that are dangerous. We have so much work to be done and if we can put millions of peoples to work, I think my plan is a very good way to begin doing that work and get people out there doing it.",Democratic,Female
"You know, I don't support it when any locality or any state is against it, number one. I don't support it when the release of methane or contamination of water is present. I don't support it -- number three -- unless we can require that anybody who fracks has to tell us exactly what chemicals they are using. So by the time we get through all of my conditions, I do not think there will be many places in America where fracking will continue to take place. And I think that's the best approach, because right now, there places where fracking is going on that are not sufficiently regulated. So first, we've got to regulate everything that is currently underway, and we have to have a system in place that prevents further fracking unless conditions like the ones that I just mentioned are met.",Democratic,Female
Yeah. Yeah.,Democratic,Female
"Well, first, let me say I think I have the most comprehensive plan to combat climate change. It sets some very big goals, a half billion more solar panels deployed by the end of my first term, if I'm so fortunate to be president. And enough clean energy to power every home by the end of my second term. What I am looking at is how we make the transition from where we are today to where are today to where we must be. I worked with President Obama during the four years I was secretary of state to begin to put pressure on China and India and other countries to join with us to have a global agreement which we finally got in Paris. So I am committed to and focused on how we make that transition. I've already said we are taking away the subsidies for oil and gas, but it is important that people understand that a president can't go ordering folks around. Our system doesn't permit that. I am going to set the goals. I will push everybody as hard as I can to achieve those goals. We will make progress on clean renewable energy and create millions of jobs through that.",Democratic,Female
"I don't have any comment. I don't know that. I don't believe that there is any reason to be concerned about it. I admire what Senator Sanders has accomplished in his campaign. I have more than 850,000 donors, most of them give less than $100. I am very proud of that. And I just want to make one point. You know, we have our differences. And we get into vigorous debate about issues, but compare the substance of this debate with what you saw on the Republican stage last week.",Democratic,Female
And...,Democratic,Female
"And that is one of the many reasons we must all support President Obama's right to nominate a successor to Justice Scalia and demand that the Senate hold hearings and a vote on that successor because there are so many issues at stake. On the first day of my campaign, I said, we are going to reverse Citizens United. And if we can't get it done through the court, I will lead a constitutional amendment effort to reverse it that way.",Democratic,Female
"Well, let me start by saying that the last time I checked as of last night, Donald Trump had received 3.6 million votes, which is a good number. And there is only one candidate in either party who has more votes than him and that's me.",Democratic,Female
"And, I am building a broad, diverse coalition across our country. I'm very excited by the support we're receiving. I have said, and I'll repeat here, I think that Donald Trump's bigotry, his bullying, his bluster, are not going to wear well on the American people.",Democratic,Female
"So, I will look forward to engaging him because, you know, I don't think we need to make America great again. America didn't stop being great, we have to make it whole again. We have to knock down the barriers, we have to end the divisiveness, we have to unify the country. And, if I'm fortunate enough to be the nominee that's exactly what I will do.",Democratic,Female
"Well, I have been several times in your services and have joined in those prayers and have also been privileged to lead them in some settings. I pray very specifically for people whom I know by name. People who either have gone through or are experiencing difficult times, illness, divorce, death, disappointment, all of the life experiences that confront most of us. I pray for the will of God to be known that we can know it and to the best of our limited ability, try to follow it and fulfill it. I have said many times that, you know, I am a praying person, and if I haven't been during the time I was in the White House, I would have become one. Because it's very hard to imagine living under that kind of pressure without being able to fall back on prayer and on my faith. So I do pray for people in authority. I try to think about what they are going through, even when I disagree with them. Trying to find some common ground, some common understanding that perhaps can make me more empathetic. I don't always succeed. I will tell you that. So I pray on a pretty regular basis during the day, because I need that strength and I need that support. And especially when you are in the position that I'm in and that Senator Sanders is in, where you are asking people to vote for you, to give you the most important job, not only in our country, but I would argue in the world. I think humility is one of the most important attributes that you bring to both that seeking and then if you're fortunate enough, to that holding of office and that's what I will try to do.",Democratic,Female
"Well, I'm running for president to do my very best to knock down every barrier that stands in the way of America realizing its potential and every American having a chance to live up to his or her God-given potential. We have a lot of work to do. We have economic barriers. That's why I've laid out plans for more good jobs with rising incomes. We have barriers that stand in the way of quality health care. That's why I will build on the Affordable Care Act. We have barriers to education. That's why I want to start early and provide debt-free tuition, and deal with student debt so it is no longer the burden that weighs down so many young Americans. And I do want to take on the barriers of systemic racism. I may not have experienced them, but I see the results every single day. So I'm asking for your support in the primary here in Michigan on Tuesday. I'm asking for it, and I will do whatever I can as the Democratic nominee to run a campaign you'll be proud of. I don't intend to get into the gutter with whoever they nominate, but instead to lift our sights, to set big goals, to make it clear that America's best days can be and are ahead of us.",Democratic,Female
"Well, first of all, it's great to be here in New York, and I am delighted",Democratic,Female
... have this chance to discuss the issues that are important to our future. I was so honored to serve as a senator from New York for eight,Democratic,Female
"...and to work to provide opportunity for all of our citizens to make it possible that we could knock down the barriers that stand in the way of people getting ahead and staying ahead. And during those eight years, we faced some difficult challenges together. We faced 9/11. We worked hard to rebuild New York. I was particularly concerned about our first responders and others who'd been affected in their health by what they had experienced. We worked hard to bring jobs from Buffalo to Albany and all parts of New York to give more hard-working people a chance to really make the most out of their own talents. And we worked hard to really keep New York values at the center of who we are and what we do together.",Democratic,Female
"And that is -- that is exactly what I want to do as your president. We will celebrate our diversity. We will work together, bringing us back to being united, setting some big, bold, progressive goals for America. That's what I'm offering in this campaign, to build on the work, to build on the value that we share here in New York, to take those to Washington, and to knock down those barriers that in any way hold back not only individual Americans, bur our country from reaching our full potential. That is what my campaign is about.",Democratic,Female
"Well, it is true that now that the spotlight is pretty bright here in New York, some things have been said and Senator Sanders did call me unqualified. I've been called a lot of things in my life. That was a first.",Democratic,Female
And then he did say that...,Democratic,Female
"...he had to question my judgment. Well, the people of New York voted for me twice to be their senator from New York",Democratic,Female
...and President Obama trusted my judgment enough to ask me to be secretary of State for the United States.,Democratic,Female
"So, look, we have disagreements on policy. There's no doubt about it. But if you go and read, which I hope all of you will before Tuesday, Senator Sanders' long interview with the ""New York Daily News,"" talk about judgment and talk about the kinds of problems he had answering questions about even his core issue, breaking up the banks. When asked, he could not explain",Democratic,Female
...that would be done,Democratic,Female
...when,Democratic,Female
"...when asked about a number of foreign policy issues, he could not answer about Afghanistan, about Israel, about counterterrorism, except to say if he'd had some paper in front of him, maybe he could. I think you need to have the judgment on day one to be both president and commander-in-chief.",Democratic,Female
"Well, let me...",Democratic,Female
...let me just say...,Democratic,Female
...let me...let me say...,Democratic,Female
OK.,Democratic,Female
"Well, make -- make no mistake about it, this is not just an attack on me, it's an attack on President Obama. President",Democratic,Female
"You know, let me tell you why. You may not like the answer, but I'll tell you why. President Obama had a super PAC when he ran. President Obama took tens of millions of dollars from contributors. And President Obama was not at all influenced when he made the decision to pass and sign Dodd-Frank, the toughest",Democratic,Female
"...on Wall Street in many a year. So this is -- this is a phony -- this is a phony attack that is designed to raise questions when there is no evidence or support, to undergird the continuation that he is putting forward in these attacks.",Democratic,Female
"Absolutely. You know, this is what I've saying for the past year. No bank is too big to fail, no executive too powerful to jail. I have been talking about what we should be doing under Dodd-Frank. I'm glad that Senator Sanders is now joining in talking about Dodd-Frank, because Dodd-Frank sets forth the approach that needs to be taken. I believe, and I will appoint regulators who are tough enough and ready enough to break up any bank that fails the test under Dodd-Frank. There are two sections there. If they fail either one, that they're a systemic risk, a grave risk to our economy, or if they fail the other, that their living wills, which is what you're referring to, is inadequate. Let's look at what is at stake here. We can never let Wall Street wreck Main street again. I spoke out against Wall Street when I was a Senator from New York. I have been standing up and saying continuously we have the law. We've got to execute under it. So, you're right. I will move immediately to break up any financial institution, but I go further because I want the law to extend to those that are part of the shadow banking industry. The big insurance companies, the hedge funds, something that I have been arguing for now a long time...",Democratic,Female
"Dana, you know -- I love being in Brooklyn.",Democratic,Female
"Dana, let me add here that there are two ways to at this under Dodd-Frank, which is after all the law we passed under President Obama, and I'm proud that Barney Frank, one of the authors, has endorsed me because what I have said continuously is, yes, sometimes the government may have to order certain actions. Sometime the government can permit the institution themselves to take those actions. That has to be the judgement of the regulators. But, there's another element to this. I believe strongly that executives of any of these organizations should be financially penalized if there is a settlement.",Democratic,Female
"They should have to pay up through compensation or bonuses because we have to go after not just the big giant institution, we have got to go after the people who are making the decisions in the institutions.",Democratic,Female
And hold them accountable as well.,Democratic,Female
"Well, you can tell, Dana, he cannot come up with any example, because there is no example.",Democratic,Female
"It is important -- it's always important. It may be inconvenient, but it's always important to get the facts straight. I stood up against the behaviors of the banks when I was a senator. I called them out on their mortgage behavior. I also was very willing to speak out against some of the special privileges they had under the tax code. When I went to the secretary of state office, the president -- President Obama led the effort to pass the Dodd-Frank bill. That is the law. Now, this is our ninth debate. In the prior eight debates, I have said, we have a law. You don't just say, we're upset about this. I'm upset about it. You don't just say, go break them up. You have a law, because we are a nation of laws.",Democratic,Female
"So I support Dodd-Frank, but I have consistently said that's not enough. We've got to include the shadow banking sector.",Democratic,Female
"You know, first of all -- first of all, there isn't an issue. When I was in public service serving as the senator from New York, I did stand up to the banks. I did make it clear that their behavior would not be excused. I'm the only one on this stage who did not vote to deregulate swaps and derivatives, as Senator Sanders did, which led to a lot of the problems that we had with Lehman Brothers. Now, if you're going to look at the problems that actually caused the Great Recession, you've got to look at the whole picture. It was a giant insurance company, AIG. It was an investment bank, Lehman Brothers. It was mortgage companies like Countrywide. I'm not saying that Senator Sanders did something untoward when he voted to deregulate swaps and derivatives...",Democratic,Female
... but the fact is he did. And that contributed to the collapse of Lehman Brothers and started the cascade...,Democratic,Female
"I have said, look, there are certain -- there are certain expectations when you run for president. This is a new one. And I've said, if everybody agrees to do it -- because there are speeches for money on the other side. I know that. But I will tell you this, there is -- there is a long-standing expectation that everybody running release their tax returns, and you can go -- you can go to my website and see eight years of tax returns. And I've released 30 years of tax returns. And I think every candidate, including Senator Sanders and Donald Trump, should do the same.",Democratic,Female
Right.,Democratic,Female
"You know, let's set the same standard for everybody. When everybody does it, OK, I will do it, but let's set and expect the same standard on tax returns. Everybody does it, and then we move forward.",Democratic,Female
"Well, you know, there are a lot of copy machines around.",Democratic,Female
"Well, first of all, I do have a very comprehensive plan to create more jobs and I think that has to be at the center of our economic approach. And so I think it is important that we do more on manufacturing. I went to Syracuse and laid out a $10 billion plan that would, I believe, really jump-start advanced manufacturing. I have seen the results of what can happen when we have the government cooperating with business. And that's exactly what I will do. When I was secretary of State, I helped to lead the way to increased exports of American good around the world, which supports tens of thousands of jobs. So I think you've got to go at this with a sense of how to accomplish the goal we are setting -- more good jobs with rising incomes for people everywhere from inner cities to rural areas to every distressed community in America. And that's exactly what my plan would bring about. I think we have a pretty good record if we look at what happened...",Democratic,Female
"...in the 1990s, we got 23 million new jobs and incomes went up for everybody.",Democratic,Female
Let's do that again in America.,Democratic,Female
"Well, of course I would. And I have",Democratic,Female
"...I have supported the fight for 15. I am proud to have the endorsement of most of the unions that have led the fight for 15. I was proud to stand on the stage with Governor Cuomo, with SEIU and others who have been leading this battle and I will work as hard as I can to raise the minimum wage. I always have. I supported that when I was in the Senate.",Democratic,Female
"But what I have also said is that we've got to be smart about it, just the way Governor Cuomo was here in New York. If you look at it, we moved more quickly to $15 in New York City, more deliberately toward $12, $12.50 upstate then to $15. That is exactly my position. It's a model for the nation and that's what I will do as president.",Democratic,Female
Go as quickly,Democratic,Female
...to get to $15.,Democratic,Female
"You know, wait a minute...",Democratic,Female
...wait a minute.,Democratic,Female
"...wait, wait...",Democratic,Female
"Come on, I have stood on the debate stage...",Democratic,Female
...with Senator Sanders,Democratic,Female
...times.,Democratic,Female
I have said the...,Democratic,Female
Exact same thing.,Democratic,Female
If we,Democratic,Female
...raise it to $15 in New,Democratic,Female
...or Los Angeles or Seattle...,Democratic,Female
...let's do it.,Democratic,Female
OK.,Democratic,Female
Thank you. Thank you very much.,Democratic,Female
"All right. I have said from the very beginning that I supported the fight for $15. I supported those on the front lines of the fight for -- it happens to be true. I also -- I supported the $15 effort in L.A. I supported in Seattle. I supported it for the fast food workers in New York. The minimum wage at the national level right now is $7.25, right? We want to raise it higher than it ever has been, but we also have to recognize some states and some cities will go higher, and I support that. I have taken my cue from the Democrats in the Senate, led by Senator Patty Murray and others, like my good friend Kirsten Gillibrand, who has said we will set a national level of $12 and then urge any place that can go above it to go above it. Going from $7.25 to $12 is a huge difference. Thirty-five million people will get a raise. One in four working mothers will get a raise. I want to get something done. And I think setting the goal to get to $12 is the way to go, encouraging others to get to $15. But, of course, if we have a Democratic Congress, we will go to $15.",Democratic,Female
"No, of course not. Of course not. This is -- this is a serious difference between us.",Democratic,Female
"And what I want to start by saying -- it's not a laughing matter -- 90 people on average a day are killed or commit suicide or die in accidents from guns, 33,000 people a year. I take it really seriously, because I have spent more time than I care to remember being with people who have lost their loved ones. So, yes, we have a problem in America. We need a president who will stand up against the gun lobby. We need a president who will fight for commonsense gun safety reforms.",Democratic,Female
"And what we have here is a big difference. Senator Sanders voted against the Brady Bill five times. He voted for the most important NRA priority, namely giving immunity from liability to gun-makers and dealers, something that is at the root of a lot of the problems that we are facing. Then he doubled down on that in the New York Daily News interview, when asked whether he would support the Sandy Hook parents suing to try to do something to rein in the advertising of the AR-15, which is advertised to young people as being a combat weapon, killing on the battlefield. He said they didn't deserve their day in court. I could not disagree more. And, finally, this is the only industry in America, the only one.",Democratic,Female
"That has this kind of special protection. We hear a lot from Senator Sanders about the greed and recklessness of Wall Street, and I agree. We've got to hold Wall Street accountable...",Democratic,Female
"...Well, what about the greed and recklessness of gun manufacturers and dealers in America?",Democratic,Female
I put it out...,Democratic,Female
"Well, the facts are that most of the guns that end up committing crimes in New York come from out of state. They come from the states that don't have kind of serious efforts to control guns that we do in New York. But let me say this -- in 1988, as we've heard on every debate occasion, Senator Sanders did run for the Congress and he lost. He came back in 1990 and he won, and during that campaign he made a commitment to the NRA that he would be against waiting periods. And, in fact, in his own book, he talks about his 1990 campaign, and here's what he said. He clearly was helped by the NRA, because they ran ads against his opponent. So, then he went to the Congress, where he has been a largely very reliable supporter of the NRA. Voting -- he kept his word to the NRA, he voted against the Brady Bill five times because it had waiting periods in it. Thankfully, enough people finally voted for it to keep guns out of the hands of who should not have them.",Democratic,Female
"Well, I believe that the law that Senator Sanders voted for that I voted against, giving this special protection to gun manufacturers and to dealers, is an absolute abdication of responsibility on the part of those who voted for it. This is a -- this is a unique gift given to only one industry in the world by the United States Congress, as Senator Murphy from Connecticut said, we have tougher standards holding toy gun manufacturers and sellers to account than we do for real guns. And the point that Senator Sanders keeps making about how he wouldn't want a mom and pop store -- that was not the point of this. And if he can point to any, any incident where that happened, I would love to hear about it. What was really going on, I'll tell you, because it has a lot to do with New York City. New York City was on the brink of being able to hold manufacturers and dealers accountable through a very carefully crafted legal strategy.",Democratic,Female
"The NRA came to their supporters in the Congress and said, stop it, stop it now, and Senator Sanders joined those who did.",Democratic,Female
"Well, I think that it had some positive aspects to it. And you mentioned some of them. The Violence Against Women Act, which has been a very important piece of legislation, in my opinion.",Democratic,Female
"And it also did some things which were to provide more opportunities for young people. So if we were to have the balance sheet on one side, there are some positive actions and changes. On the other side, there were decisions that were made that now we must revisit and we have to correct. I think that sentences got much too long. The original idea was not that we would increase sentences for non-violent low-level offenders, but once the federal government did what it did, states piled on. So we have a problem. And the very first speech I gave in this campaign was about what I will do to reform the criminal justice system and end the over-mass incarceration. So I think that if all of us go and look back at where we were, Senator Sanders voted for the crime bill, and he says the same thing, there were some good things, and things that we have to change and learn from. So that's how I see it. And I think we ought to be putting our attention on forging a consensus to make the changes that will divert more people from the criminal justice system to start.",Democratic,Female
To tackle systemic racism and divert people in the beginning.,Democratic,Female
"Well, look, I supported the crime bill. My husband has apologized. He was the president who actually signed it, Senator Sanders...",Democratic,Female
"... voted for it. I'm sorry for the consequences that were unintended and that have had a very unfortunate impact on people's lives. I've seen the results of what has happened in families and in communities. That's why I chose to make my very first speech a year ago on this issue, Errol, because I want to focus the attention of our country and to make the changes we need to make. And I also want",Democratic,Female
"...especially I want -- I want white people -- I want white people to recognize that there is systemic racism. It's also in employment, it's in housing, but it is in the criminal justice system, as well.",Democratic,Female
"Well, look, I think that, as Senator Sanders said about what I said, I will say about what he said. I think that we recognize that we have a set of problems that we cannot ignore and we must address. And that is why I have been promoting for my entire adult life, I think, the idea of investing early in kids, early childhood education, universal pre-K, like what Mayor de Blasio brought to New York. We have got to help more kids get off to a good start. That's why I want a good teacher in a good school for every child, regardless of the ZIP Code that child lives in...",Democratic,Female
... and to be really focused on how we build ladders of opportunity and tear down these barriers that stand in the way of people getting ahead.,Democratic,Female
"Well, let me start by saying we need to talk about this issue and we should talk about it in terms of the extraordinary threats that climate change pose to our country and our world. And that's why for the last many years, both in the Senate and as secretary of State, it's been a big part of my commitment to see what could be done. But there has never been any doubt that when I was a senator, I tried -- I joined with others to try to get rid of the subsidies for big oil. And I have proposed that again, because that's what I think needs to be done as we transition from fossil fuels to clean energy. And everyone who's looked at this independently, ""The Washington Post"" and others, who give us both hard times when called for on facts, have said that this is absolutely an incorrect false charge. So, we both have relatively small amounts of contributions from people who work for fossil fuel companies. Best we can tell from the reports that are done. But, that is not being supported by big oil, and I think it's important to distinguish that. And, let's talk about what each of us has proposed to try to combat greenhouse gas emissions and put us on the fastest track possible to clean energy.",Democratic,Female
"Well, let's talk about the global environmental crisis. Starting in 2009 as your Secretary of State, I worked with President Obama to bring China and India to the table for the very first time, to get a commitment out of them that they would begin to address their own greenhouse gas emissions.",Democratic,Female
"I continued to work on that throughout the four years as Secretary of State, and I was very proud that President Obama and America led the way to the agreement that was finally reached in Paris with 195 nations committing to take steps to actually make a difference in climate change.",Democratic,Female
"And, I was surprised and disappointed when Senator Sanders attacked the agreement, said it was not enough, it didn't go far enough. You know, at some point putting together 195 countries, I know a little bit about that, was a major accomplishment...",Democratic,Female
"... And, our President led the effort to protect our world and he deserve our appreciation, not our criticism...",Democratic,Female
"Well, I'm a little bewildered about how to respond when you have an agreement which gives you the framework to actually take the action that would have only come about because under the Obama administration in the face of implacable hostility from the Republicans in Congress, President Obama moved forward on gas mileage, he moved forward on the clean power plant. He has moved forward on so many of the fronts that he could given the executive actions that he was able to take.",Democratic,Female
"And, you know, I am getting a little bit -- I'm getting a little bit concerned here because, you know, I really believe that the President has done an incredible job against great odds and deserves to be supported.",Democratic,Female
"Now, it's easy -- it's easy to diagnose the problem. It's harder to do something about the problem. And...",Democratic,Female
"No, well, I don't think I've changed my view on what we need to do to go from where we are, where the world is heavily dependent on coal and oil, but principally coal, to where we need to be, which is clean renewable energy, and one of the bridge fuels is natural gas. And so for both economic and environmental and strategic reasons, it was American policy to try to help countries get out from under the constant use of coal, building coal plants all the time, also to get out from under, especially if they were in Europe, the pressure from Russia, which has been incredibly intense. So we did say natural gas is a bridge. We want to cross that bridge as quickly as possible, because in order to deal with climate change, we have got to move as rapidly as we can. That's why I've set big goals. I want to see us deploy a half a billion more solar panels by the end of my first term and enough clean energy to provide electricity to every home in America within 10 years.",Democratic,Female
"So I have big, bold goals, but I know in order to get from where we are, where the world is still burning way too much coal, where the world is still too intimidated by countries and providers like Russia, we have got to make a very firm but decisive move in the direction of clean energy.",Democratic,Female
"You know, I have laid out a set of actions that build on what President Obama was able to accomplish, building on the clean power plan, which is currently under attack by fossil fuels and the right in the Supreme Court, which is one of the reasons why we need to get the Supreme Court justice that President Obama has nominated to be confirmed so that we can actually continue to make progress. I don't take a back seat to your legislation that you've introduced that you haven't been able to get passed. I want to do what we can do to actually make progress in dealing with the crisis. That's exactly what I have proposed.",Democratic,Female
And my approach I think is going to get us there faster without tying us up into political knots with a Congress that still would not support what you are proposing.,Democratic,Female
"Well, let me say I think we did a great deal to help the Libyan people after Qadafi's demise. And here's what we did. We helped them hold two successful elections, something that is not easy, which they did very well because they had a pent up desire to try to chart their own future after 42 years of dictatorship. I was very proud of that. We got rid of the chemical weapons stockpile that Qadafi had, getting it out of Libya, getting it away from militias or terrorist groups. We also worked to help them set up their government. We sent a lot of American experts there. We offered to help them secure their borders, to train a new military. They, at the end, when it came to security issues, Wolf, did not want troops from any other country, not just us, European or other countries, in Libya. And so we were caught in a very difficult position. They could not provide security on their own, which we could see and we told them that, but they didn't want to have others helping to provide that security. And the result has been a clash between different parts of the country, terrorists taking up some locations in the country. And we can't walk away from that. We need to be working with European and Arab partners...",Democratic,Female
"...with the United Nations in order to continue to try to support them. The Libyan people deserve a chance at democracy and self- government. And I, as president, will keep trying to give that to them",Democratic,Female
"Yes, well,",Democratic,Female
"...I -- I would just point out that there was a vote in the Senate as to whether or not the United States should support the efforts by the Libyan people to protect themselves against the threats, the genocidal threats coming from Gadhafi, and whether we should go to the United Nations to seek Security Council support. Senator sanders voted for that, and that's exactly what we did.",Democratic,Female
"We went to the United Nations -- yes, he did. We went to the United Nations Security Council. We got support from the Security Council. And we then supported the efforts of our European and Arab allies and partners. This was a request made to our government by the Europeans and by the Arabs because of their great fear of what chaos in Syria would do to them. And if you want to know what chaos does, not just to the people inside but the people on the borders, look at Syria. Nobody stood up to Assad and removed him, and we have had a far greater disaster in Syria than we are currently dealing with right now in Libya.",Democratic,Female
"Well, that isn't...",Democratic,Female
"There was also in that a reference to the Security Council, and I know you're not shy when you oppose something, Senator. So, yes, it was unanimous. That's exactly right, including you. And what we did was to try to provide support for our European and Arab allies and partners. The decision was the president's. Did I do the due diligence? Did I talk to everybody I could talk to? Did I visit every capital and then report back to the president? Yes, I did. That's what a secretary of state does. But at the end of the day, those are the decisions that are made by the president to in any way use American military power. And the president made that decision. And, yes, we did try without success because of the Libyans' obstruction to our efforts, but we did try and we will continue to try to help the Libyan people.",Democratic,Female
"Well, I think Senator Sanders has just reinforced my point. Yes, when I was secretary of state I did urge, along with the Department of Defense and the CIA that we seek out, vet, and train, and arm Syrian opposition figures so that they could defend themselves against Assad. The president said no. Now, that's how it works. People who work for the president make recommendations and then the president makes the decision. So I think it's only fair to look at where we are in Syria today. And, yes, I do still support a no-fly zone because I think we need to put in safe havens for those poor Syrians who are fleeing both Assad and ISIS and have some place that they can be safe.",Democratic,Female
"I support our continuing involvement in NATO. And it is important to ask for our NATO allies to pay more of the cost. There is a requirement that they should be doing so, and I believe that needs to be enforced. But there's a larger question here. NATO has been the most successful military alliance in probably human history. It has bound together across the Atlantic countries that are democracies, that have many of the same values and interests, and now we need to modernize it and move it into the 21st century to serve as that head of our defense operations in Europe when it comes to terrorism and other threats that we face. So...",Democratic,Female
